01391346000120#0,16616906000175#0	579575#0,579643#0,579812#0,579860#0	822888	2	4	822888
04307650000135#0,13768765000118#0,14354589000130#0	295455#0	822347	3	1	274115
15135390000184#0,86405396000172#0	257878#0,257910#0	817569	2	2	817569
05716874000163#0,17454318000145#0,60882719000630#0	369571#0	817200	3	1	272400
10869525000111#0,17679783000184#0	8824#0,73056#0,107369#0,125815#0	816850	2	4	816850
02706923000199#0,03441742000140#0	585896#0	815744	2	1	815744
10681754000108#0.8,10688221000158#0.8	97716#0,191369#0,289887#0,529187#0,849975#0.8,850132#0.8	815299	2	6	815299
03102205000176#0,50708577000120#0,92533702000310#0	348113#0	814500	3	1	271500
27829365000180#0,31806367000120#0,31806557000148#0,31806656000120#0,39621867000108#0	194546#0	814000	5	1	81400
01404373000190#0,13400438000109#0	236329#0	813046	2	1	813046
00029372000140#0,05707451000187#0,05707660000120#0,11485254000163#0	646286#0	813000	4	1	135500
02858842000104#0,19961036000160#0	711054#0,721394#0	812744	2	2	812744
00823665000103#0,10560313000158#0,66209925000155#0	541916#0	812728	3	1	270909
10726349000169#0.4,26544608000170#0.4	416026#0,809665#0.8	811991	2	2	811991
09404079000190#0,25725813000170#0	16106#0	811135	2	1	811135
18440367000191#0,19454333000119#0	76627#0	808938	2	1	808938
10913161000120#0,16727112000189#0	148876#0,155700#0	808474	2	2	808474
03588446000177#0,16527400000190#0	340999#0	808228	2	1	808228
06081203000136#0,61099834063273#0	109987#0	808051	2	1	808051
18684353000113#0,19435043000128#0	59317#0	804815	2	1	804815
25027469000145#0,26861135000135#0	491211#0,606206#0	804400	2	2	804400
20316311000171#0,22324969000150#0	77636#0,406241#0,613947#0,653524#0	802601	2	4	802601
10575521000120#0,15007063000147#0	107240#0	802430	2	1	802430
06220007000103#0,65252116000163#0	423336#0	800740	2	1	800740
05561973000113#0,08583629000113#0	224804#0	799293	2	1	799293
01982481000140#0,17097702000138#0	375599#0	798898	2	1	798898
16968448000133#0,61099834063273#0	541822#0,541873#0,542104#0	797816	2	3	797816
54813670000156#0,62719083000120#0	163224#0	796466	2	1	796466
11896538000142#0,12927876000167#0	482981#0,490426#0,576368#0,716059#0	793877	2	4	793877
06949061000186#0,12189201000168#0,19371945000148#0,60397874000156#0	230823#0	793014	4	1	132169
18316257000112#0,27561701000156#0	489907#0,489909#0,548682#0,607261#0,607262#0,698423#0	792281	2	6	792281
18987115000187#0,25645326000105#0	199733#0	791846	2	1	791846
20716823000125#0,22038707000120#0,22825872000121#0	646252#0	790530	3	1	263510
11916549000147#0,17649367000133#0	487308#0,487309#0	790489	2	2	790489
01593821001032#0,21481870000108#0	476913#0	790250	2	1	790250
05520607000469#0,06243340000120#0	407925#0,462652#0	787115	2	2	787115
10416866000131#0,20831339000147#0,21895235000169#0	375568#0	785586	3	1	261862
12225376000183#0,12420164000157#0,12420164000319#0,23741562000191#0	502618#0	783697	4	1	130616
03141020000170#0,16712390000162#0	536285#0,536319#0	783230	2	2	783230
09222369000113#0,71505564000124#0	396791#0,638100#0	781837	2	2	781837
65129355000120#0,71074751000109#0	296803#0	779445	2	1	779445
05667585000111#0,54611678000130#0	291022#0,398360#0,398821#0,694183#0	778613	2	4	778613
04135243000198#0,18257479000101#0	257943#0,623471#0	778305	2	2	778305
12378259000150#0,96733100000104#0	2085#0	777792	2	1	777792
11395843000150#0,15107265000160#0	74075#0,74120#0,233943#0,233980#0	776663	2	4	776663
00761877000286#0,21828306000100#0	148451#0	776310	2	1	776310
20616131000105#7.2,23168885000138#7.2	606423#0,735020#0.8,759732#0.8,760115#0.8,763985#0.8,783308#0.8,811038#0.8,851012#0.8,856922#0.8,866994#0.8,875589#0.8,875658#0.8,885861#0.8,885879#0.8,891161#0.8,919066#0.8,969154#0.8,969199#0.8,974718#0.8	775976	2	19	775976
07195814000178#0,20948710000155#0,20964791000187#0	476368#0,562734#0	772644	3	2	257548
30314561000126#0,88611835000803#0,93785822000106#0	456483#0	771000	3	1	257000
16527400000190#0,16527400000270#0	340965#0	769712	2	1	769712
02951755000105#1.2,20880211000173#1.2	297112#0,718052#0.8,722755#0.8,722764#0.8	768788	2	4	768788
07180489000170#0,10670994000107#0,71315964000177#0	380243#0	768223	3	1	256074
09208586000159#0,11679639000161#0,17027418000195#0	380243#0	768223	3	1	256074
02059560000147#0,09222369000113#0,15250965000100#0,16366888000110#0	155518#0	767734	4	1	127955
10429225000111#0,12268740000192#0	570985#0	767000	2	1	767000
01982481000140#0,03396945000162#0	225450#0,225551#0,225555#0,225582#0	766620	2	4	766620
02645597000157#0,65333577000160#0	109878#0	765566	2	1	765566
00836942000104#0,12579490000292#0,12580115000343#0	26815#0	764956	3	1	254985
03680853000100#0,71087282000154#0	620890#0,703518#0	764154	2	2	764154
21538565000105#0,21538565000369#0	457074#0,474738#0	762952	2	2	762952
03839048000186#0,10916767000119#0,20229406000158#0,20949657000107#0,20963253000178#0	375614#0	762809	5	1	76280
20601522000156#0,21224019000191#0	110101#0	761360	2	1	761360
10347114000166#0,20492265000161#0	477402#0,477406#0,531304#0,710519#0	761200	2	4	761200
60637162000167#0,60637667000121#0	365959#0,369309#0,476697#0,624833#0,630773#0	759397	2	5	759397
17415917000150#0,25817545000116#0	592856#0	759200	2	1	759200
20315777000152#0,23299190000195#0	209711#0	757158	2	1	757158
11553360000137#0,71351019000120#0	579665#0	755921	2	1	755921
12225376000183#0,12420164000157#0,12420164000319#0	502618#0,602464#0	755598	3	2	251866
02223342000104#0,08778201000126#0,49228695000152#0	222699#0	751402	3	1	250467
05333043000102#0,11917674000171#0	694392#0,694429#0,694699#0,694719#0,694749#0,694992#0	751275	2	6	751275
16615921000107#0,18293211000125#0	2086#0,2114#0,2134#0,445833#0,644562#0	750726	2	5	750726
10280179000131#0,17171395000198#0	257682#0	747700	2	1	747700
81706251000198#0,94894169000186#0	233192#0	747687	2	1	747687
30000281000143#0,31631402000118#0	631611#0	747125	2	1	747125
00514426000163#0,11286946000182#0	428433#0,607082#0,607087#0	747076	2	3	747076
04805630000194#0,16854119000242#0	365408#0,365498#0,365613#0,424432#0,486708#0	746140	2	5	746140
00874929000140#0,03945035000191#0,44734671000151#0	227657#0,629089#0	745725	3	2	248575
08164099000179#0,10356949000182#0,14409738000111#0	608700#0	744686	3	1	248228
04620777000100#0,22808727000132#0	78347#0	744175	2	1	744175
02259625000106#0,22536130000186#0	76823#0,144171#0,144186#0,481484#0	743678	2	4	743678
06986492000112#0,23326302000150#0	373759#0	742174	2	1	742174
05631764000107#0,11601279000185#0	7953#0,473015#0	741932	2	2	741932
21471613000187#0,86672029000135#0	160827#0,160909#0	739490	2	2	739490
08346618000110#0,26323625000188#0	31664#0,31667#0	738373	2	2	738373
02645597000157#0,11405384000149#0	109993#0,542340#0	736883	2	2	736883
18242909000111#0,20949657000107#0	575175#0	736116	2	1	736116
14536634000178#0,86523644000180#0	92804#0,92809#0	730500	2	2	730500
00609820000185#0,07693114000103#0,09511548000170#0,16708689000143#0	291191#0	730062	4	1	121677
09664158000130#0,61485900000160#0	109997#0	728750	2	1	728750
22535504000149#0,23155994000110#0	73918#0,405549#0,460182#0,687835#0	727790	2	4	727790
25106470000165#0,65237851000106#0	111381#0	725498	2	1	725498
21681325000157#0,57532343000114#0	251843#0	724562	2	1	724562
14093311000157#0,24242126000130#0	213569#0,213653#0,428659#0	724033	2	3	724033
00331788003053#0,17915708000175#0	379185#0	720820	2	1	720820
18224182000140#0,37844479000152#0	86546#0	720488	2	1	720488
21659356000101#0,33250713000243#0	636098#0,657726#0,663387#0,675215#0	718946	2	4	718946
18769287000184#0,25320870000179#0	9492#0	717550	2	1	717550
02284385000191#0.8,05115227000104#0.8	32050#0,66234#0,869572#0.8,981637#0.8	715170	2	4	715170
02963709000118#0,19246530000142#0,19331816000126#0	8808#0,446735#0	714000	3	2	238000
02291432000124#0,04225390000159#0	124063#0,659818#0,716529#0	711230	2	3	711230
22337375000184#0,23120736000107#0	225305#0,225332#0,225350#0,430952#0	709869	2	4	709869
00823665000103#0,20971271000100#0	110668#0,541852#0,542024#0,542188#0,618612#0,722087#0	708177	2	6	708177
05045005000154#0,21247514000116#0	481446#0	707620	2	1	707620
11251668000128#0,15007063000147#0	352239#0	706655	2	1	706655
03470727001607#0,14648948000162#0,14671687000100#0	352627#0	701100	3	1	233700
10176996000144#0,71079073000169#0	47123#0	698485	2	1	698485
05558046000144#0,22512453000130#0	515400#0,717211#0	698220	2	2	698220
05156381000116#0,11970609000100#0	346457#0	697999	2	1	697999
19268374000110#0.4,19268374000544#0.4	407134#0,769380#0.8	696460	2	2	696460
11069897000126#0,11069897000207#0	285109#0,285402#0,285406#0,285534#0,483875#0,655036#0	694081	2	6	694081
18747757000109#0,20276355000115#0,26981602000160#0	144034#0	693000	3	1	231000
22056147000136#0,22380570000197#0,61099834063273#0	110333#0,541878#0,542004#0,542080#0	691204	3	4	230401
03945035000191#0,05194502000114#0,21681325000157#0,42799163000126#0	227653#0,492833#0,492834#0	690453	4	3	115075
10511526000190#0,10511542000182#0,10523552000138#0,10523564000162#0,10528740000159#0,10693036000151#0,12655933000104#0	123060#0	690060	7	1	32860
05521602000108#0,08450035000134#0,71179139000192#0	132976#0	688842	3	1	229614
18294309000105#0,25864646000148#0	159114#0	685964	2	1	685964
15551785000168#0,15551789000146#0,49520521000169#0	397583#0,398266#0,399047#0	684818	3	3	228272
18768796000192#0,19388008000103#0	89181#0	681550	2	1	681550
06068207000184#0,59233783000104#0	143107#0,289924#0,295336#0,368868#0	681236	2	4	681236
01152671000300#0,36760635000134#0,37137767000177#0	77154#0	681000	3	1	227000
18269125000187#0,49475833001684#0	583218#0,583246#0	679892	2	2	679892
17404930000103#0,21822481000190#0,42989491000195#0	476618#0	679500	3	1	226500
02837665000180#0,08888715000134#0	565521#0	678921	2	1	678921
17037334000485#0,19446244000120#0,21276225000145#0,31272701000103#0	196399#0	677400	4	1	112900
05981528000102#0,44013159006580#0	109540#0,396883#0	677310	2	2	677310
04148246000166#0,27051493000145#0	647885#0	677200	2	1	677200
01744153000106#0,17192048000494#0	15311#0,573488#0,573632#0	675500	2	3	675500
03770521000116#0,05716348000101#0,07734588000156#0	550214#0	674700	3	1	224900
16865089000199#0,21014881000170#0,88611835000129#0	209757#0	674400	3	1	224800
26198515000484#0,59172676000105#0,97482897000179#0	83055#0,206355#0,278862#0,502711#0	674160	3	4	224720
00762455000144#0,05623443000152#0	397246#0,398355#0	672532	2	2	672532
03406561000183#0,04234042000148#0,04859439000125#0,12580115000262#0	125837#0	672000	4	1	112000
00041327003046#0,13167177000129#0	36736#0,450518#0	670434	2	2	670434
02398384000178#0,07636036000105#0	103371#0,476408#0,581923#0,639135#0,648913#0,708840#0,719076#0	669500	2	7	669500
05359424000160#0,16968448000133#0	110264#0	667914	2	1	667914
02859448000190#0,20766044000134#0	23185#0	667369	2	1	667369
18594173000140#0,22207856000175#0	23185#0	667369	2	1	667369
03378423000138#0,08748384000137#0	384435#0,384447#0,384515#0	667002	2	3	667002
00207500000107#0,02305767000154#0	538788#0	665315	2	1	665315
21216923000155#0,41902610000168#0	106223#0	665130	2	1	665130
09603161000144#0,10177531000108#0	397842#0,398749#0	665012	2	2	665012
18319809000146#6.8,18582375000172#6.8	482759#0,778306#0.8,791967#0.8,829556#0.8,851059#0.8,851064#0.8,851070#0.8,851119#0.8,856908#0.8,868747#0.8,868811#0.8,872051#0.8,875629#0.8,875708#0.8,913103#0.8,913147#0.8,972692#0.8,977792#0.8	664444	2	18	664444
21804120000111#0.4,21804120000383#0.4	1735#0,962013#0.8	664440	2	2	664440
21804120000111#0.4,21804120000545#0.4	1735#0,962013#0.8	664440	2	2	664440
08704069000108#0,21412226000170#0,27477959000179#0	144057#0	664395	3	1	221465
02059753000106#0,09309318000123#0	346847#0,657990#0	663201	2	2	663201
02283746000428#0,07620907000100#0	622818#0	662020	2	1	662020
09608765000183#0,27311970000164#0	563297#0	659889	2	1	659889
00000215825398#0,00886257000605#0	641259#0	657720	2	1	657720
02937303000160#0,03945035000191#0	49200#0	656140	2	1	656140
07620907000100#0,12213003000192#0	177148#0,177163#0,177201#0,177284#0,177483#0,177487#0,481701#0,588759#0	654781	2	8	654781
20918844000123#0,25218952000107#0	628462#0	654037	2	1	654037
01844888000101#0,21183848000173#0	439272#0,623801#0	653240	2	2	653240
23407794000108#0,41727249000180#0	454456#0	652896	2	1	652896
12079905000188#0,12931950000119#0	193758#0,193858#0,193939#0,486435#0,613659#0,703706#0	652669	2	6	652669
10511542000182#0,71189278000520#0	91518#0,132978#0,140911#0,140942#0,193430#0,228319#0,228422#0,267212#0,267344#0	652470	2	9	652470
01246193000128#0,11069897000126#0	170378#0,381238#0,390951#0,441390#0	651342	2	4	651342
02477571000147#0,71505564000124#0	226666#0,574932#0	651184	2	2	651184
05213235000185#0,11797029000162#0	171505#0	647472	2	1	647472
00630686000102#0,25725813000170#0	268840#0,268854#0,268864#0,268902#0,268918#0	647281	2	5	647281
02271201000159#0,44829653000153#0	364333#0,364415#0,488169#0,488286#0,488313#0	646460	2	5	646460
22483299000115#0,27349370000195#0	632704#0	644884	2	1	644884
01417694000120#0,26108209000167#0	383800#0	643975	2	1	643975
05194502000114#0,36325157000215#0,44734671000151#0	492833#0,492859#0,492876#0	643574	3	3	214524
21010448000166#0,26204770000140#0	86280#0,407605#0	642408	2	2	642408
02520829000140#0,03652030000170#0,05194502000114#0,21681325000157#0	227653#0,492834#0,492842#0	642032	4	3	107005
08778201000126#0,42799163000126#0	97811#0	637527	2	1	637527
04272202000143#0,16695045000168#0	15589#0	637170	2	1	637170
25360496000135#0,25463496000160#0	579341#0	635400	2	1	635400
19199348000188#0,26198515000484#0,59172676000105#0	83055#0,206355#0,278862#0,398866#0	635160	3	4	211720
04234042000148#0,04859439000125#0,12579490000292#0,20384620000189#0	47437#0	635010	4	1	105835
05088940000106#0,21442439000144#0,21442439000225#0	75934#0,75973#0	633922	3	2	211307
10904890000110#0,24988586000102#0	32462#0,148072#0,263950#0	633779	2	3	633779
14454246000148#0,20821116000107#0,25897729000133#0	155522#0	632833	3	1	210944
14190675000155#0,14190675000236#0,25341162000114#0	460269#0	632380	3	1	210793
06103511000115#0,17332321000196#0	116224#0,116294#0,116398#0	632210	2	3	632210
05140717000152#0,18154246000183#0	130674#0	628939	2	1	628939
12847784000177#0,12938575000139#0	109953#0,571624#0	623200	2	2	623200
25725813000170#0,48791685000168#0	119700#0	622550	2	1	622550
07016011000109#0,71000731000185#0	74465#0,74613#0,170199#0,240431#0,240432#0,240473#0,374684#0,374826#0,488939#0,648613#0	620431	2	10	620431
30440798000153#0,30458739000102#0	431386#0	618511	2	1	618511
18269125000187#0,36325157000215#0,81706251000198#0	73347#0	618402	3	1	206134
04374384000163#0,19423999000100#0	199721#0	617526	2	1	617526
11387190000168#0,14937152000120#0	572656#0,572792#0,572933#0	617230	2	3	617230
22912775000176#0,26511662000110#0	531315#0	616320	2	1	616320
05195147000106#0,27488725000127#0,31732019000156#0	143844#0	614280	3	1	204760
06926016000106#0,21504525000134#0	364026#0	613581	2	1	613581
17037334000132#0,21276209000152#0,21276225000145#0,25674730000107#0,31272701000103#0	185978#0,186137#0,186472#0,187051#0	612900	5	4	61290
19720675000133#0,30927990000179#0	110893#0,464737#0	612750	2	2	612750
06068207000184#0,12810469000175#0,59233783000104#0	295336#0	611880	3	1	203960
07975629000104#0,23120736000107#0	225303#0,225334#0,225369#0	609606	2	3	609606
19006333000156#0,86497526000144#0	175183#0	609044	2	1	609044
21032545000150#0,21032545000664#0	115804#0,115808#0	608982	2	2	608982
11913426000152#0,12667202000170#0	225937#0,399151#0,399364#0,399455#0,399550#0,675188#0,675194#0,675218#0	606703	2	8	606703
03746398000289#0,10582800000111#0	32868#0,79679#0,290179#0,361716#0,694539#0	605460	2	5	605460
10269948000109#0,10269948000281#0	39925#0	605429	2	1	605429
10593500000138#0,17580269000197#0	111826#0	604800	2	1	604800
05375249000103#0,07590023000142#0	613227#0	604107	2	1	604107
05765453000122#0,06996542000142#0	286470#0,286482#0	603361	2	2	603361
05718851000198#0,08997077000190#0	446647#0,489587#0,518501#0	602336	2	3	602336
01246193000128#0,11069897000126#0,77310589000159#0	390951#0,441390#0	602250	3	2	200750
03338079000153#0,90051160000152#0,92515550000161#0	505251#0	599999	3	1	199999
21971041000103#0,56885940000160#0	133184#0	599730	2	1	599730
10680527000168#0,18070048000131#0	97782#0	597560	2	1	597560
10943478000109#0,18449040000180#0	636900#0	596947	2	1	596947
07530120000140#0,13116083000120#0,19066090000141#0	508001#0	596215	3	1	198738
18851256000178#0,19608782000174#0	346768#0	593610	2	1	593610
03086069000178#0,42827063000166#0	83840#0	593150	2	1	593150
05820207000126#0,14358254000190#0,21551379002141#0	675159#0	592050	3	1	197350
01463593000195#0,02873047000195#0	109993#0	588883	2	1	588883
01929665000309#0,21276209000152#0,21276225000145#0,21276282000124#0,21483615000510#0,25674730000107#0,31272701000103#0	194983#0	585900	7	1	27900
14033850000109#0,15176053000135#0,43209436000106#0	650910#0	585000	3	1	195000
05844952000105#0,25370297000108#0	243950#0	584737	2	1	584737
11404561000172#0,15259449000146#0	189998#0	584425	2	1	584425
10293752000141#0,29616062000104#0	484193#0	584204	2	1	584204
64483142000130#0,73610594000126#0	11299#0,19962#0,98519#0,115795#0,116021#0,136300#0,163312#0,163343#0,163413#0,181784#0,181816#0,194655#0,194685#0,224894#0,224900#0,224976#0,229622#0,245699#0,354111#0,354198#0,354286#0,379352#0,384108#0,442368#0,447934#0,486798#0,525828#0,562020#0,562069#0,619392#0,637435#0,639211#0	583377	2	32	583377
20492265000161#0,59104422010384#0	70959#0,170537#0,243908#0,361080#0,369805#0	582000	2	5	582000
58295213000178#0,61086336000103#0	17924#0,397038#0	579144	2	2	579144
03945035000191#0,05194502000114#0,42799163000126#0	227653#0,492833#0,492834#0,492867#0	578761	3	4	192920
03833508000169#0,24731978000191#0	180590#0,180594#0,376740#0,572526#0,572570#0,572582#0,572898#0,573051#0	578365	2	8	578365
04140921000100#0,12613794000148#0	615813#0	576586	2	1	576586
15656239000191#0,17636479000150#0	32077#0,155356#0,205643#0,205653#0,252551#0	576261	2	5	576261
02283746000428#0,19287814000187#0	448999#0,449003#0,616516#0,616528#0	575923	2	4	575923
01606468000197#0,71002919000162#0	275647#0,275660#0,275693#0	575431	2	3	575431
07440149000130#0,07440155000198#0,36325157000134#0	623916#0,624053#0,716059#0	575049	3	3	191683
03535902000110#0,18715383361401#0	636041#0	574568	2	1	574568
02918639000186#0,26733329000155#0	560115#0,598956#0,598958#0,646166#0,697254#0,713920#0	573700	2	6	573700
04149976000181#0,16573798000109#0,18055738000111#0	352458#0	569988	3	1	189996
11700518000154#0,17481756000100#0	32376#0,32413#0,32474#0,32564#0,32571#0,32599#0	568363	2	6	568363
01246193000128#0,77310589000159#0	139462#0,390951#0,418864#0,441390#0,450116#0,474400#0,581702#0	566445	2	7	566445
00331788000119#0,00331788003134#0,05665483000167#0,60830296000108#0	79821#0	566220	4	1	94370
08228010000190#0,28488297000103#0	712146#0	565335	2	1	565335
28157903000108#0,28415187000103#0	107242#0	564744	2	1	564744
17158903000106#0,17165429000131#0,97546724000177#0	381898#0	563059	3	1	187686
06302440000180#0,18774985000178#0,22492862000111#0	111395#0	563026	3	1	187675
19446244000201#0,31272701000103#0	51078#0,51079#0	562423	2	2	562423
14713643000197#0,20374721000179#0	269950#0,593256#0	562333	2	2	562333
04081042000155#0,11426314000177#0	389506#0,641500#0	561753	2	2	561753
05423963000111#0,33000118000179#0,76535764000143#0	163210#0	561456	3	1	187152
16941833000197#0,21822481000190#0,42989491000195#0	171849#0,190021#0,190069#0	561249	3	3	187083
01354546000103#0,24897571000139#0	125016#0,125053#0,125134#0	561154	2	3	561154
01354546000103#0,12778222000119#0,24897571000139#0	125016#0	561144	3	1	187048
02271201000159#0,25546193000101#0	139047#0	560031	2	1	560031
02398384000178#0,07636036000105#0,19859784000136#0	103371#0,581923#0	556500	3	2	185500
08374053000184#0,14160292000134#0	376805#0	556150	2	1	556150
04511018000109#0,64268451000197#0	171369#0	552951	2	1	552951
03942556000195#0,18874032000181#0	188048#0,188108#0,188131#0,188162#0	552639	2	4	552639
03550785000164#0,13269349000175#0	481720#0	548891	2	1	548891
03945035000191#0,21681325000157#0	227653#0,492828#0,492833#0,492834#0,492864#0,492876#0,629089#0	548888	2	7	548888
08347602000121#0,12824531000188#0	712222#0	546962	2	1	546962
08088996000140#0,15623683000100#0	490551#0	545823	2	1	545823
05711481000167#0,59104422000150#0	23548#0,97734#0,212635#0,241775#0,261839#0,367001#0,367009#0,367014#0	545399	2	8	545399
00331788000119#0,05665483000167#0,60830296000108#0	79821#0,259009#0,688354#0	544950	3	3	181650
27182670000122#0,33582679000123#0	543350#0	543000	2	1	543000
08183359000153#0.4,08183359000315#0.4	74621#0,761691#0.8	541380	2	2	541380
12959558000188#0,86490075000113#0	78234#0	541296	2	1	541296
00377455000120#0,18637430000184#0	542003#0,630773#0	540917	2	2	540917
10702351000106#0,18449040000180#0	53278#0,392700#0	540693	2	2	540693
10599816000137#0,17220054000165#0,40556615000113#0	242188#0,242236#0,242307#0,523637#0	540599	3	4	180199
09358343000105#0,22709109000135#0	109881#0	538826	2	1	538826
26857712000115#0,41725730000137#0	8735#0,387243#0,387244#0,387260#0,446725#0,506786#0,506787#0,527351#0,664300#0,715999#0	538688	2	10	538688
21681325000157#0,23095328000134#0,42799163000126#0	611356#0	535833	3	1	178611
00874929000140#0,03945035000191#0	227657#0,623245#0,629089#0	535419	2	3	535419
07759931000117#2.4,07759935000103#2.4	484813#0,489231#0,609890#0,704677#0,778165#0.8,837488#0.8,846173#0.8,865201#0.8,978926#0.8,978927#0.8	532137	2	10	532137
00944324000188#0,06028137000130#0	398265#0	531537	2	1	531537
05706934000167#0,12008562000160#0,62969589000511#0	398290#0	531360	3	1	177120
03945035000191#0,18269125000187#0	492833#0,492867#0,492876#0,629089#0	529823	2	4	529823
00585021000116#0,12285039000181#0,25474198000176#0	217596#0	529740	3	1	176580
00904728000148#0,52541273000147#0	297829#0	529681	2	1	529681
04276380000142#0,09536282000110#0,12981801000164#0	483689#0,483909#0	528506	3	2	176168
05733025000118#0,07740429000164#0,07857433000107#0	369497#0	528281	3	1	176093
05378149000122#0,18440367000191#0,20949657000107#0	379812#0	525584	3	1	175194
02799407000156#0,19703490000110#0	142540#0	525467	2	1	525467
11308355000169#0,11308355000240#0	379844#0	525000	2	1	525000
09236291000196#0,10615127000179#0	13913#0	524066	2	1	524066
00331788000119#0,05665483000167#0,48061907000197#0,60830296000108#0	259009#0	523680	4	1	87280
04022046000162#0,21325485000163#0	583690#0,623567#0	523000	2	2	523000
18269125000187#0,36325157000215#0	73347#0,492833#0,492842#0,492867#0,492876#0	522644	2	5	522644
05820500000517#0,71118400000144#0	97766#0,184298#0	522500	2	2	522500
01929705000150#0,06352570000127#0	518338#0	521700	2	1	521700
00734060000138#0,23062442000168#0	389338#0	521675	2	1	521675
17855375000136#0,20550955000120#0	110050#0	520173	2	1	520173
17097702000138#0,26904314000102#0	5325#0	519178	2	1	519178
10653009000155#0,23622064000120#0	620007#0,620008#0	518868	2	2	518868
07440468000146#0,18905452000188#0	244726#0	517880	2	1	517880
06949061000186#0,60397874000156#0	171634#0,230823#0,295959#0	517850	2	3	517850
04149976000181#0,16573798000109#0	352458#0,370540#0	516996	2	2	516996
08402822000100#0,18522068000104#0	14680#0	516144	2	1	516144
18968527000170#0,19178398000189#0	238832#0,238869#0	516060	2	2	516060
22659996000184#0,22802582000162#0	218616#0,431192#0	514632	2	2	514632
01606468000197#0,71002919000243#0	130864#0,275671#0	514164	2	2	514164
07316691000186#0.4,10493969000103#0.4	365448#0,853115#0.8	513514	2	2	513514
07944438000177#0,11102807000151#0	567856#0,639937#0	513198	2	2	513198
05980675000168#0,10250442000140#0	496357#0	513075	2	1	513075
07519782000119#0,11350674000132#0	196141#0	511501	2	1	511501
00029372000493#0,05707451000187#0,05707660000120#0,11485254000163#0	186939#0	510000	4	1	85000
00354138000199#0,20942789000107#0	79822#0,618253#0	509466	2	2	509466
04784994000135#0,31627457000154#0	623822#0,623830#0,623831#0,636509#0	509155	2	4	509155
17773239000105#0,19347590000151#0,57609067000145#0	182624#0	507801	3	1	169267
18312108000185#0,27819404000168#0	579738#0,579830#0	504190	2	2	504190
07137445000167#0,17718545000130#0	22949#0	502326	2	1	502326
02984009000100#0,18780216000182#0	8502#0,8503#0	502238	2	2	502238
05719669000151#0,05719972000154#0,05720585000138#0,67405936000173#0	624046#0,701861#0	502200	4	2	83700
71181184000181#0,71350540000143#0	579619#0,579650#0,579720#0,579722#0,579742#0,579767#0,579861#0,579867#0,579881#0,622617#0,718264#0	502143	2	11	502143
05713212000130#0,06255684000159#0	398192#0,399049#0,399541#0,657731#0	501276	2	4	501276
08427280000120#0,42771949000135#0	19729#0	501218	2	1	501218
27201692000192#0.8,28155407000107#0.8	238005#0,494406#0,900955#0.8,900980#0.8	501000	2	4	501000
05707607000120#0,13333090000184#0	630792#0,657726#0,672943#0	500919	2	3	500919
07242042000188#0,07380842000165#0,82277955000155#0	616247#0	500417	3	1	166805
02520829000140#0,03945035000191#0,11034934000160#0,42799163000126#0	227653#0,492834#0,492840#0	500341	4	3	83390
16865089000199#0,21014881000170#0	209757#0,627075#0	499800	2	2	499800
00974660000173#0,23034174000251#0	349095#0,471731#0	499202	2	2	499202
02858842000104#0,28423532000150#0	430693#0,622412#0	498491	2	2	498491
10588511000120#0,29283569000193#0	493060#0,704000#0	498364	2	2	498364
03356644000105#0,31401798000107#0	627403#0	497752	2	1	497752
17450564000129#0,23923415000132#0	423041#0	497385	2	1	497385
04787677000172#0,55979736000145#0	51372#0,190544#0,299097#0,385605#0	496469	2	4	496469
10906218000163#0,10906218000244#0	227776#0,227796#0,227816#0,227832#0	496031	2	4	496031
34028316343574#0,38639506000118#0	17921#0	495400	2	1	495400
03376436000178#0,04188691000150#0	577551#0	494004	2	1	494004
18390788000155#0,23747281000146#0	260880#0	492187	2	1	492187
13904476000107#0,14516591000169#0	542100#0	491280	2	1	491280
17461173000100#0,24325781000152#0	286688#0	489895	2	1	489895
24043173000155#0,24845457000165#0	532467#0	489222	2	1	489222
02482814000135#0,09177776000156#0	206336#0	488543	2	1	488543
15474806000199#0,26762525000158#0	400812#0,449502#0	486864	2	2	486864
10824980000109#0,24823231000163#0	480680#0	486169	2	1	486169
04352711000186#0,24192357000187#0	399629#0	486100	2	1	486100
10807173000170#0,23866426000128#0	501914#0	485520	2	1	485520
06036371000100#0,10438157000238#0	173889#0	484700	2	1	484700
02593924000174#0,16915048000160#0	118939#0	484500	2	1	484500
02520829000140#0,03945035000191#0,42799163000126#0	227653#0,492834#0,492840#0,492867#0	483705	3	4	161235
05719669000151#0,05719972000154#0,67405936000173#0	227166#0,624046#0,701861#0	483348	3	3	161116
04650643000131#0,05194502000114#0	543309#0,689459#0	482684	2	2	482684
12057503000182#0,25725813000170#0	636696#0	481866	2	1	481866
07226006000120#0,13743215000144#0	139141#0,139194#0,139196#0	481847	2	3	481847
21681325000157#0,25725813000170#0	438453#0	481688	2	1	481688
07123891000112#0,22244262000134#0	244842#0,244846#0	480600	2	2	480600
00029372000493#0,05707451000187#0,11485254000163#0	35926#0,186939#0	480000	3	2	160000
02398384000178#0,07636036000105#0,28832531000160#0	476408#0,719076#0	480000	3	2	160000
05266324000190#0,18294284000131#0	639002#0,643415#0,675370#0,695393#0,700369#0	480000	2	5	480000
13264773000127#0,13904476000107#0	280221#0,280328#0,280428#0	478669	2	3	478669
07617515000184#0,16777831000104#0	210680#0	478653	2	1	478653
